1.153202783726965189e+09,-8.906763458251953125e+01
1.153280908703845263e+09,-8.921484375000000000e+01
1.153359033680725336e+09,-8.945031738281250000e+01
1.153437158657605410e+09,-8.962794494628906250e+01
1.153515283634485483e+09,-8.982250976562500000e+01
1.153593408611365557e+09,-8.993244934082031250e+01
1.153671533588245630e+09,-8.958974456787109375e+01
1.153749658565125704e+09,-8.894996643066406250e+01
1.153827783542005777e+09,-8.882280731201171875e+01
1.153905908518886089e+09,-8.912930297851562500e+01
1.153984033495766163e+09,-8.936023712158203125e+01
1.154062158472646236e+09,-8.925637817382812500e+01
1.154140283449526310e+09,-8.886226654052734375e+01
1.154218408426406384e+09,-8.867224121093750000e+01
1.154296533403286457e+09,-8.862946319580078125e+01
1.154374658380166531e+09,-8.858417510986328125e+01
1.154452783357046604e+09,-8.869089508056640625e+01
1.154530908333926678e+09,-8.914186096191406250e+01
1.154609033310806751e+09,-8.966449737548828125e+01
1.154687158287686825e+09,-8.958094787597656250e+01
1.154765283264566898e+09,-8.920150756835937500e+01
1.154843408241446972e+09,-8.842546844482421875e+01
1.154921533218327045e+09,-8.803314971923828125e+01
1.154999658195207119e+09,-8.838751983642578125e+01
1.155077783172087193e+09,-8.900188446044921875e+01
1.155155908148967266e+09,-8.962386322021484375e+01
1.155234033125847340e+09,-8.961067962646484375e+01
1.155312158102727652e+09,-8.946176147460937500e+01
1.155390283079607725e+09,-8.930925750732421875e+01
1.155468408056487799e+09,-8.937157440185546875e+01
1.155546533033367872e+09,-8.974407958984375000e+01
1.155624658010247946e+09,-8.961343383789062500e+01
1.155702782987128019e+09,-8.921454620361328125e+01
1.155780907964008093e+09,-8.875608062744140625e+01
1.155859032940888166e+09,-8.859813690185546875e+01
1.155937157917768240e+09,-8.865043640136718750e+01
1.156015282894648314e+09,-8.889441680908203125e+01
1.156093407871528387e+09,-8.928077697753906250e+01
1.156171532848408461e+09,-8.953962707519531250e+01
1.156249657825288534e+09,-8.957495880126953125e+01
1.156327782802168608e+09,-8.952292633056640625e+01
1.156405907779048681e+09,-8.905628967285156250e+01
1.156484032755928755e+09,-8.870089721679687500e+01
1.156562157732808828e+09,-8.852918243408203125e+01
1.156640282709688902e+09,-8.830296325683593750e+01
1.156718407686569214e+09,-8.815582275390625000e+01
1.156796532663449287e+09,-8.827346038818359375e+01
1.156874657640329361e+09,-8.869450378417968750e+01
1.156952782617209435e+09,-8.944728088378906250e+01
1.157030907594089508e+09,-8.965337371826171875e+01
1.157109032570969582e+09,-8.948632812500000000e+01
1.157187157547849655e+09,-8.934474945068359375e+01
1.157265282524729729e+09,-8.935797882080078125e+01
1.157343407501609802e+09,-8.961041259765625000e+01
1.157421532478489876e+09,-8.966060638427734375e+01
1.157499657455369949e+09,-8.930713653564453125e+01
1.157577782432250023e+09,-8.862133789062500000e+01
1.157655907409130096e+09,-8.823739624023437500e+01
1.157734032386010170e+09,-8.823022460937500000e+01
1.157812157362890244e+09,-8.899214935302734375e+01
1.157890282339770317e+09,-8.982332611083984375e+01
1.157968407316650391e+09,-9.005372619628906250e+01
1.158046532293530703e+09,-8.989974975585937500e+01
1.158124657270410776e+09,-8.962313842773437500e+01
1.158202782247290850e+09,-8.935028839111328125e+01
1.158280907224170923e+09,-8.917507171630859375e+01
1.158359032201050997e+09,-8.892600250244140625e+01
1.158437157177931070e+09,-8.857495117187500000e+01
1.158515282154811144e+09,-8.838333892822265625e+01
1.158593407131691217e+09,-8.856336975097656250e+01
1.158671532108571291e+09,-8.880535125732421875e+01
1.158749657085451365e+09,-8.860134887695312500e+01
1.158827782062331438e+09,-8.828539276123046875e+01
1.158905907039211512e+09,-8.821102142333984375e+01
1.158984032016091585e+09,-8.840423583984375000e+01
1.159062156992971659e+09,-8.884357452392578125e+01
1.159140281969851732e+09,-8.908809661865234375e+01
1.159218406946731806e+09,-8.912289428710937500e+01
1.159296531923611879e+09,-8.908417510986328125e+01
1.159374656900491953e+09,-8.899330139160156250e+01
1.159452781877372265e+09,-8.923211669921875000e+01
1.159530906854252338e+09,-8.945313262939453125e+01
1.159609031831132412e+09,-8.940351104736328125e+01
1.159687156808012486e+09,-8.931140899658203125e+01
1.159765281784892559e+09,-8.932584381103515625e+01
1.159843406761772633e+09,-8.935097503662109375e+01
1.159921531738652706e+09,-8.960877227783203125e+01
1.159999656715532780e+09,-8.919531250000000000e+01
1.160077781692412853e+09,-8.872548675537109375e+01
1.160155906669292927e+09,-8.849137115478515625e+01
1.160234031646173000e+09,-8.865305328369140625e+01
1.160312156623053074e+09,-8.881698608398437500e+01
1.160390281599933147e+09,-8.886105346679687500e+01
1.160468406576813221e+09,-8.883983612060546875e+01
1.160546531553693295e+09,-8.874610137939453125e+01
1.160624656530573368e+09,-8.845494079589843750e+01
1.160702781507453442e+09,-8.811335754394531250e+01
1.160780906484333515e+09,-8.794132995605468750e+01
1.160859031461213827e+09,-8.820246887207031250e+01
1.160937156438093901e+09,-8.844532775878906250e+01
1.161015281414973974e+09,-8.889047241210937500e+01
1.161093406391854048e+09,-8.914565277099609375e+01
1.161171531368734121e+09,-8.909809112548828125e+01
1.161249656345614195e+09,-8.894503784179687500e+01
1.161327781322494268e+09,-8.890287017822265625e+01
1.161405906299374342e+09,-8.901511383056640625e+01
1.161484031276254416e+09,-8.916432189941406250e+01
1.161562156253134489e+09,-8.940982818603515625e+01
1.161640281230014563e+09,-8.934012603759765625e+01
1.161718406206894636e+09,-8.929355621337890625e+01
1.161796531183774710e+09,-8.907695007324218750e+01
1.161874656160654783e+09,-8.896949005126953125e+01
1.161952781137534857e+09,-8.910723876953125000e+01
1.162030906114414930e+09,-8.920950317382812500e+01
1.162109031091295004e+09,-8.929615020751953125e+01
1.162187156068175316e+09,-8.933700561523437500e+01
1.162265281045055389e+09,-8.957453918457031250e+01
1.162343406021935463e+09,-8.972293090820312500e+01
1.162421530998815536e+09,-8.979023742675781250e+01
1.162499655975695610e+09,-8.984777832031250000e+01
1.162577780952575684e+09,-8.975988769531250000e+01
1.162655905929455757e+09,-8.969233703613281250e+01
1.162734030906335831e+09,-8.945301055908203125e+01
1.162812155883215904e+09,-8.902067565917968750e+01
1.162890280860095978e+09,-8.870323181152343750e+01
1.162968405836976051e+09,-8.870039367675781250e+01
1.163046530813856125e+09,-8.870697021484375000e+01
1.163124655790736198e+09,-8.858562469482421875e+01
1.163202780767616272e+09,-8.856433105468750000e+01
1.163280905744496346e+09,-8.860400390625000000e+01
1.163359030721376419e+09,-8.883240509033203125e+01
1.163437155698256493e+09,-8.875550079345703125e+01
1.163515280675136566e+09,-8.829778289794921875e+01
1.163593405652016878e+09,-8.804014587402343750e+01
1.163671530628896952e+09,-8.776570892333984375e+01
1.163749655605777025e+09,-8.795062255859375000e+01
1.163827780582657099e+09,-8.837551879882812500e+01
1.163905905559537172e+09,-8.886389923095703125e+01
1.163984030536417246e+09,-8.931821441650390625e+01
1.164062155513297319e+09,-8.936519622802734375e+01
1.164140280490177393e+09,-8.934580230712890625e+01
1.164218405467057467e+09,-8.937462615966796875e+01
1.164296530443937540e+09,-8.928859710693359375e+01
1.164374655420817614e+09,-8.895320892333984375e+01
1.164452780397697687e+09,-8.881047058105468750e+01
1.164530905374577761e+09,-8.889826965332031250e+01
1.164609030351457834e+09,-8.881732177734375000e+01
1.164687155328337908e+09,-8.892383575439453125e+01
1.164765280305217981e+09,-8.906896972656250000e+01
1.164843405282098055e+09,-8.940898132324218750e+01
1.164921530258978367e+09,-8.967939758300781250e+01
1.164999655235858440e+09,-8.969561767578125000e+01
1.165077780212738514e+09,-8.970660400390625000e+01
1.165155905189618587e+09,-8.924788665771484375e+01
1.165234030166498661e+09,-8.874727630615234375e+01
