1.153202783726965189e+09,-8.976094055175781250e+01
1.153280908703845263e+09,-8.924786376953125000e+01
1.153359033680725336e+09,-8.911335754394531250e+01
1.153437158657605410e+09,-8.905632781982421875e+01
1.153515283634485483e+09,-8.925302124023437500e+01
1.153593408611365557e+09,-8.941513824462890625e+01
1.153671533588245630e+09,-8.885115051269531250e+01
1.153749658565125704e+09,-8.862453460693359375e+01
1.153827783542005777e+09,-8.872354888916015625e+01
1.153905908518886089e+09,-8.917365264892578125e+01
1.153984033495766163e+09,-8.969450378417968750e+01
1.154062158472646236e+09,-8.952716064453125000e+01
1.154140283449526310e+09,-8.930492401123046875e+01
1.154218408426406384e+09,-8.877548217773437500e+01
1.154296533403286457e+09,-8.808686828613281250e+01
1.154374658380166531e+09,-8.780169677734375000e+01
1.154452783357046604e+09,-8.787425994873046875e+01
1.154530908333926678e+09,-8.788234710693359375e+01
1.154609033310806751e+09,-8.808628845214843750e+01
1.154687158287686825e+09,-8.848451232910156250e+01
1.154765283264566898e+09,-8.828732299804687500e+01
1.154843408241446972e+09,-8.830595397949218750e+01
1.154921533218327045e+09,-8.831555938720703125e+01
1.154999658195207119e+09,-8.840888214111328125e+01
1.155077783172087193e+09,-8.911429595947265625e+01
1.155155908148967266e+09,-8.946056365966796875e+01
1.155234033125847340e+09,-8.926548004150390625e+01
1.155312158102727652e+09,-8.903775787353515625e+01
1.155390283079607725e+09,-8.856626892089843750e+01
1.155468408056487799e+09,-8.850074005126953125e+01
1.155546533033367872e+09,-8.842570495605468750e+01
1.155624658010247946e+09,-8.862596893310546875e+01
1.155702782987128019e+09,-8.891395568847656250e+01
1.155780907964008093e+09,-8.892646026611328125e+01
1.155859032940888166e+09,-8.869976043701171875e+01
1.155937157917768240e+09,-8.835049438476562500e+01
1.156015282894648314e+09,-8.826947021484375000e+01
1.156093407871528387e+09,-8.840780639648437500e+01
1.156171532848408461e+09,-8.874395751953125000e+01
1.156249657825288534e+09,-8.897112274169921875e+01
1.156327782802168608e+09,-8.886965179443359375e+01
1.156405907779048681e+09,-8.905959320068359375e+01
1.156484032755928755e+09,-8.969715881347656250e+01
1.156562157732808828e+09,-8.999034118652343750e+01
1.156640282709688902e+09,-8.994929504394531250e+01
1.156718407686569214e+09,-8.971527099609375000e+01
1.156796532663449287e+09,-8.934403991699218750e+01
1.156874657640329361e+09,-8.866426086425781250e+01
1.156952782617209435e+09,-8.806076812744140625e+01
1.157030907594089508e+09,-8.785843658447265625e+01
1.157109032570969582e+09,-8.788225555419921875e+01
1.157187157547849655e+09,-8.819647216796875000e+01
1.157265282524729729e+09,-8.838021850585937500e+01
1.157343407501609802e+09,-8.867861175537109375e+01
1.157421532478489876e+09,-8.867552185058593750e+01
1.157499657455369949e+09,-8.826657104492187500e+01
1.157577782432250023e+09,-8.829209899902343750e+01
1.157655907409130096e+09,-8.872978973388671875e+01
1.157734032386010170e+09,-8.881082916259765625e+01
1.157812157362890244e+09,-8.878055572509765625e+01
1.157890282339770317e+09,-8.872706604003906250e+01
1.157968407316650391e+09,-8.868859100341796875e+01
1.158046532293530703e+09,-8.858498382568359375e+01
1.158124657270410776e+09,-8.879506683349609375e+01
1.158202782247290850e+09,-8.887141418457031250e+01
1.158280907224170923e+09,-8.887940216064453125e+01
1.158359032201050997e+09,-8.913582611083984375e+01
1.158437157177931070e+09,-8.959037780761718750e+01
1.158515282154811144e+09,-8.998155975341796875e+01
1.158593407131691217e+09,-8.994845581054687500e+01
1.158671532108571291e+09,-8.980525207519531250e+01
1.158749657085451365e+09,-8.957401275634765625e+01
1.158827782062331438e+09,-8.910636901855468750e+01
1.158905907039211512e+09,-8.881460571289062500e+01
1.158984032016091585e+09,-8.901093292236328125e+01
1.159062156992971659e+09,-8.920048522949218750e+01
1.159140281969851732e+09,-8.943755340576171875e+01
1.159218406946731806e+09,-8.950881958007812500e+01
1.159296531923611879e+09,-8.911113739013671875e+01
1.159374656900491953e+09,-8.908396148681640625e+01
1.159452781877372265e+09,-8.913432312011718750e+01
1.159530906854252338e+09,-8.894833374023437500e+01
